snapshot,event_id,commence,home,away,bookmaker,market,outcome,point,price,last_update
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,gtbets,totals,Over,2.5,2.22,2026-09-13T10:53:30Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,gtbets,totals,Under,2.5,1.64,2026-09-13T10:53:30Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,betonlineag,h2h,Lecce,,2.86,2026-09-13T10:53:29Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,betonlineag,h2h,Monza,,2.75,2026-09-13T10:53:29Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,betonlineag,h2h,Draw,,3.12,2026-09-13T10:53:29Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,coolbet,h2h,Lecce,,2.86,2026-09-13T10:53:30Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,coolbet,h2h,Monza,,2.87,2026-09-13T10:53:30Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,coolbet,h2h,Draw,,3.1,2026-09-13T10:53:30Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,coolbet,totals,Over,2.5,2.26,2026-09-13T10:53:30Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,coolbet,totals,Under,2.5,1.7,2026-09-13T10:53:30Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,betanysports,h2h,Lecce,,2.75,2026-09-13T10:53:51Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,betanysports,h2h,Monza,,2.75,2026-09-13T10:53:51Z
2026-09-13T1054,e66df35062d3cc1c59258406374c2e76,2026-09-13T13:00:00Z,Lecce,Monza,betanysports,h2h,Draw,,3.05,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,winamax_fr,h2h,Bologna,,3.8,2026-09-13T10:53:52Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,winamax_fr,h2h,Napoli,,1.84,2026-09-13T10:53:52Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,winamax_fr,h2h,Draw,,3.5,2026-09-13T10:53:52Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,onexbet,h2h,Bologna,,4.34,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,onexbet,h2h,Napoli,,1.95,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,onexbet,h2h,Draw,,3.67,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,onexbet,totals,Over,2.5,1.99,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,onexbet,totals,Under,2.5,1.96,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas,h2h,Bologna,,3.95,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas,h2h,Napoli,,1.88,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas,h2h,Draw,,3.5,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas,totals,Over,2.5,1.88,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas,totals,Under,2.5,1.85,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,winamax_de,h2h,Bologna,,3.9,2026-09-13T10:52:28Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,winamax_de,h2h,Napoli,,1.88,2026-09-13T10:52:28Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,winamax_de,h2h,Draw,,3.6,2026-09-13T10:52:28Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,codere_it,h2h,Bologna,,4.1,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,codere_it,h2h,Napoli,,1.92,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,codere_it,h2h,Draw,,3.55,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,codere_it,totals,Over,2.5,1.85,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,codere_it,totals,Under,2.5,1.82,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_uk,h2h,Bologna,,4.0,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_uk,h2h,Napoli,,1.91,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_uk,h2h,Draw,,3.5,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_fr,h2h,Bologna,,3.9,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_fr,h2h,Napoli,,1.8,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_fr,h2h,Draw,,3.4,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,tipico_de,h2h,Bologna,,4.3,2026-09-13T10:54:14Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,tipico_de,h2h,Napoli,,1.85,2026-09-13T10:54:14Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,tipico_de,h2h,Draw,,3.5,2026-09-13T10:54:14Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,tipico_de,totals,Over,2.5,1.85,2026-09-13T10:54:14Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,tipico_de,totals,Under,2.5,1.9,2026-09-13T10:54:14Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,skybet,h2h,Bologna,,4.2,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,skybet,h2h,Napoli,,1.87,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,skybet,h2h,Draw,,3.5,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betclic_fr,h2h,Bologna,,4.0,2026-09-13T10:52:40Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betclic_fr,h2h,Napoli,,1.88,2026-09-13T10:52:40Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betclic_fr,h2h,Draw,,3.48,2026-09-13T10:52:40Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,paddypower,h2h,Bologna,,4.2,2026-09-13T10:53:09Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,paddypower,h2h,Napoli,,1.87,2026-09-13T10:53:09Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,paddypower,h2h,Draw,,3.4,2026-09-13T10:53:09Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfred_uk,h2h,Bologna,,4.33,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfred_uk,h2h,Napoli,,1.83,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfred_uk,h2h,Draw,,3.6,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,marathonbet,h2h,Bologna,,4.25,2026-09-13T10:53:53Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,marathonbet,h2h,Napoli,,1.91,2026-09-13T10:53:53Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,marathonbet,h2h,Draw,,3.6,2026-09-13T10:53:53Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,coral,h2h,Bologna,,4.0,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,coral,h2h,Napoli,,1.91,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,coral,h2h,Draw,,3.5,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,sport888,h2h,Bologna,,3.9,2026-09-13T10:53:28Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,sport888,h2h,Napoli,,1.85,2026-09-13T10:53:28Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,sport888,h2h,Draw,,3.4,2026-09-13T10:53:28Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,ladbrokes_uk,h2h,Bologna,,4.0,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,ladbrokes_uk,h2h,Napoli,,1.91,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,ladbrokes_uk,h2h,Draw,,3.5,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,williamhill,h2h,Bologna,,3.9,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,williamhill,h2h,Napoli,,1.85,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,williamhill,h2h,Draw,,3.4,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,williamhill,totals,Over,2.5,1.95,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,williamhill,totals,Under,2.5,1.83,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betway,h2h,Bologna,,4.0,2026-09-13T10:53:52Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betway,h2h,Napoli,,1.91,2026-09-13T10:53:52Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betway,h2h,Draw,,3.5,2026-09-13T10:53:52Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pinnacle,h2h,Bologna,,4.25,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pinnacle,h2h,Napoli,,1.94,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pinnacle,h2h,Draw,,3.58,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pinnacle,totals,Over,2.5,1.96,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pinnacle,totals,Under,2.5,1.94,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,smarkets,h2h,Bologna,,4.5,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,smarkets,h2h,Napoli,,1.97,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,smarkets,h2h,Draw,,3.65,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,smarkets,h2h_lay,Bologna,,4.6,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,smarkets,h2h_lay,Napoli,,1.98,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,smarkets,h2h_lay,Draw,,3.7,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_eu,h2h,Bologna,,4.5,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_eu,h2h,Napoli,,1.97,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_eu,h2h,Draw,,3.65,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_eu,h2h_lay,Bologna,,4.6,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_eu,h2h_lay,Napoli,,1.98,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_eu,h2h_lay,Draw,,3.7,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_uk,h2h,Bologna,,4.5,2026-09-13T10:54:15Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_uk,h2h,Napoli,,1.97,2026-09-13T10:54:15Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_uk,h2h,Draw,,3.65,2026-09-13T10:54:15Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_uk,h2h_lay,Bologna,,4.6,2026-09-13T10:54:15Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_uk,h2h_lay,Napoli,,1.98,2026-09-13T10:54:15Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betfair_ex_uk,h2h_lay,Draw,,3.7,2026-09-13T10:54:15Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,virginbet,h2h,Bologna,,3.95,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,virginbet,h2h,Napoli,,1.86,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,virginbet,h2h,Draw,,3.45,2026-09-13T10:54:13Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,livescorebet,h2h,Bologna,,3.95,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,livescorebet,h2h,Napoli,,1.86,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,livescorebet,h2h,Draw,,3.45,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pmu_fr,h2h,Bologna,,4.0,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pmu_fr,h2h,Napoli,,1.85,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pmu_fr,h2h,Draw,,3.4,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pmu_fr,totals,Over,2.5,1.85,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,pmu_fr,totals,Under,2.5,1.71,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,grosvenor,h2h,Bologna,,4.1,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,grosvenor,h2h,Napoli,,1.88,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,grosvenor,h2h,Draw,,3.55,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,grosvenor,totals,Over,2.5,1.95,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,grosvenor,totals,Under,2.5,1.81,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_nl,h2h,Bologna,,4.3,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_nl,h2h,Napoli,,1.93,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_nl,h2h,Draw,,3.65,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_nl,totals,Over,2.5,1.95,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_nl,totals,Under,2.5,1.81,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,casumo,h2h,Bologna,,4.1,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,casumo,h2h,Napoli,,1.85,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,casumo,h2h,Draw,,3.45,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,casumo,totals,Over,2.5,1.95,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,casumo,totals,Under,2.5,1.81,2026-09-13T10:53:51Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas_se,h2h,Bologna,,3.95,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas_se,h2h,Napoli,,1.83,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas_se,h2h,Draw,,3.4,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas_se,totals,Over,2.5,1.97,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,leovegas_se,totals,Under,2.5,1.83,2026-09-13T10:54:12Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_se,h2h,Bologna,,4.3,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_se,h2h,Napoli,,1.93,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_se,h2h,Draw,,3.65,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_se,totals,Over,2.5,1.97,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,unibet_se,totals,Under,2.5,1.83,2026-09-13T10:53:29Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,boylesports,h2h,Bologna,,3.8,2026-09-13T10:53:30Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,boylesports,h2h,Napoli,,1.83,2026-09-13T10:53:30Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,boylesports,h2h,Draw,,3.4,2026-09-13T10:53:30Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,nordicbet,h2h,Bologna,,4.1,2026-09-13T10:52:27Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,nordicbet,h2h,Napoli,,1.9,2026-09-13T10:52:27Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,nordicbet,h2h,Draw,,3.45,2026-09-13T10:52:27Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,nordicbet,totals,Over,2.5,1.9,2026-09-13T10:52:27Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,nordicbet,totals,Under,2.5,1.85,2026-09-13T10:52:27Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betsson,h2h,Bologna,,4.1,2026-09-13T10:53:30Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betsson,h2h,Napoli,,1.9,2026-09-13T10:53:30Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betsson,h2h,Draw,,3.45,2026-09-13T10:53:30Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betsson,totals,Over,2.5,1.9,2026-09-13T10:53:30Z
2026-09-13T1054,27eaaab4498bb2984321e5f81f0ff9fd,2026-09-13T16:00:00Z,Napoli,Bologna,betsson,totals,Under,2.5,1.85,2026-09-13T10:53:30Z
